cusip,name,indicator,type,issuedate,currface,cfincmo,cfinfed,cfinplat,coupon,gwac,wala,wam,va,pastactcpr,cpr,cprprediction,cprpredictionnext,pastactcdr,cdr,cdrprediction,cdrpredictionnext,date
3622A2FM9,783772,M,SP,20130601,4308634.33,,13449.23,,4.5,4.903,123,225,,0.24425388524524894,0.381160756019995,0.28505364283293877,0.27890466917475143,,0.046681549348627116,0.06966448075318987,0.06200159934773686,2021-08-01
3622A2FU1,783779,M,SP,20130601,2089354.52,2088663.8525112402,,,5.5,6.037,193,155,,0.23983841222268742,0.2662669564131698,0.19064088274045743,0.18737218783591947,,0.00940600759812471,0.028465357012833148,0.024650160601467852,2021-08-01
3622A2HE5,783829,M,SP,20131101,102904238.64,13813284.785576547,,,3,3.455,107,241,,0.2641148478802847,0.2822558152396353,0.26604459749279397,0.26381073669056065,,0.018842869471210277,0.020553988518926647,0.01815319902648027,2021-08-01
3622A2KB7,783890,M,SP,20140501,3165702.66,,,,7,7.465,204,140,,0.1284891575926158,0.07565763720499807,0.15659572825672097,0.1522239440505414,,0.0006494842966142667,0.034347653830494096,0.029410676338429642,2021-08-01
3622A2KJ0,783897,M,SP,20140601,8083944.28,,,8027247.854520479,5,5.401,144,204,,0.15745445463208418,0.16394612811922193,0.2254397620006271,0.21973580524072123,,0.02886170370993313,0.038336401434451495,0.0315213823959839,2021-08-01
3622A2KK7,783898,M,SP,20140601,12297796.9,345245.73128663684,,11846233.305392437,5,5.369,133,214,,0.16314487103024577,0.2172154127077096,0.2699583317348041,0.2586753218866509,,0.05141793865702726,0.09103998165720084,0.07728433825594128,2021-08-01
3622A2L75,783950,M,SP,20141201,1785529.82,,,1784669.5543767677,5,5.307,131,218,,0.24269627968242513,0.27725477344581284,0.25848053527997294,0.2533700667548585,,0.03538330067404438,0.03633670834040781,0.030088580093176498,2021-08-01
3622A2LT7,783938,M,SP,20141101,6110477.09,6109501.57515676,,,5.5,5.98,189,159,,0.16499843719034435,0.22537388641771539,0.19299451394144218,0.18978414334128602,,0.052721454767120535,0.02687258191067754,0.023351014110502,2021-08-01
3622A2M90,783984,M,SP,20150301,2574780.51,96828.35793018102,,2433841.455679403,5,5.378,135,214,,0.2485303523278657,0.24181766893254653,0.24374750754180075,0.2362293639296159,,0.04575003272553735,0.06637295280310651,0.057353497963728906,2021-08-01
3622A2MB5,783954,M,SP,20141201,3425131.24,,,3424291.8294264693,5,5.523,160,189,,0.1821484882097304,0.2482616101497871,0.2363416408856709,0.23297591729368972,,0.02469573626133592,0.02738691763001999,0.02330432561520157,2021-08-01
3622A2MK5,783962,M,SP,20150201,135259183.77,,,135258099.4903869,3.5,3.8,106,242,,0.27862298231348026,0.2846397881809226,0.2833974975877356,0.2799990329888985,,0.025421663938416272,0.03137375108096152,0.027371197201030095,2021-08-01
3622A2MW9,783973,M,SP,20150201,2988209.19,,,2987188.710328219,5.5,5.938,153,196,,0.23551755283265263,0.24355627685372194,0.22750863277169053,0.22467385461573597,,0.029268807711919864,0.027909296433891062,0.02458998722639294,2021-08-01
3622A2MZ2,783976,M,SP,20150301,168546686.72,,3106142.43,490442.87041539495,3.5,3.799,105,243,,0.2876195392572932,0.2821562656328983,0.2847237315436958,0.2810342359307493,,0.02915752270434946,0.03450610761016826,0.03011027304782843,2021-08-01
3622A2N40,784011,M,SP,20150601,20156127.53,19254551.111494817,,,5,5.38,137,210,,0.16304724839122198,0.19731036321957107,0.25245820705717104,0.24343789495637147,,0.0421309550229243,0.0694464062588237,0.05850281721897155,2021-08-01
3622A2N99,784016,M,SP,20150701,1854570.05,,,,3.5,3.849,91,259,,0.35200130486229475,0.3298038936380423,0.3350996605869674,0.33103651189892236,,0.052562422248012886,0.04904372467827545,0.044164543037289006,2021-08-01
3622A2NQ1,783999,M,SP,20150501,15161328.48,,15160569.93,,3.5,3.875,77,275,,0.4179999999999996,0.39338949538583456,0.3927332927000525,0.38780306500054196,,0.08098626257492736,0.07394643498126097,0.06749411824471663,2021-08-01
