cusip,name,indicator,type,issuedate,currface,cfincmo,cfinfed,cfinplat,coupon,gwac,wala,wam,va,pastactcpr,cpr,cprprediction,cprpredictionnext,pastactcdr,cdr,cdrprediction,cdrpredictionnext,date
3622AAFL3,784771,X,SP,20190601,4954893.12,,,,4,4.5,124,224,,0.33510116953030733,0.217384440318929,0.24901881249068325,0.24736423333725965,,0.029177209589748676,0.01821478189561032,0.016373453562795515,2021-08-01
3622AAFM1,784772,X,SP,20190601,9304580.05,,,,3,3.5,76,277,,0.10758421232365611,0.21105716851618905,0.2926823309981713,0.288532040142256,,0,0.03530296813384637,0.030483503961324043,2021-08-01
3622AAFN9,784773,X,SP,20190701,2387839.43,,,51691.168095942856,7.5,8,309,42,,0.17161217233959003,0.1629686333760062,0.16894290267765666,0.16840808201705493,,0.00979451240089424,0.006398785576794852,0.005964115258585645,2021-08-01
3622AAFP4,784774,X,SP,20190701,3686844.78,,,96124.40665895885,7,7.5,274,74,,0.11028755874847684,0.17281121323739546,0.10777582871239921,0.10723157099902969,,0.023736299626295865,0.012145689584585395,0.011629708204718758,2021-08-01
3622AAFQ2,784775,X,SP,20190701,3309957.36,,,69391.65432654206,7.5,8,290,60,,0.17136431024846277,0.09343469103478563,0.10776064977925504,0.10728299783329187,,0.01673928457300311,0.006298953144127428,0.005929435703339703,2021-08-01
3622AAFR0,784776,X,SP,20190701,4326884.88,,,110907.78821413507,7,7.5,270,83,,0.0799358562837269,0.16956851216946156,0.10647614265627203,0.10565407081516986,,0.020307037982571607,0.016112914740742057,0.015260437602831245,2021-08-01
3622AAFS8,784777,X,SP,20190701,2309595.03,11075.999412680945,,84903.45674129284,8,8.5,303,50,,0.3571138961843422,0.11556742125814634,0.14076313554460873,0.14054444736364757,,0.008059802673322403,0.0019302898984707717,0.0018686360786589473,2021-08-01
3622AAFT6,784778,X,SP,20190701,3540289.92,,,74357.3890746046,7.5,8,277,77,,0.19665226860815488,0.12920848849494848,0.09981844969091358,0.09941476423906115,,0.01098288261097935,0.008088613034640035,0.0077652202306343066,2021-08-01
3622AAFX7,784782,X,SP,20190701,30011548.69,,,,3.5,4,38,317,,0.086390505837309,0.0010804472500508533,0.29356625016977733,0.29095438846561406,,0,0.03025998772078431,0.028272815879201496,2021-08-01
3622AAG40,784819,X,SP,20190901,6771243.71,,,,3,3.5,60,299,,0.0011665214435909732,0.21726344307514545,0.2374891109505085,0.23688723826771962,,0,0.029995322655101964,0.02933307817843378,2021-08-01
